tempmax_min,tempmax_max,tempmax_mean,tempmin_min,tempmin_max,tempmin_mean,temp_min,temp_max,temp_mean,feelslikemax_min,feelslikemax_max,feelslikemax_mean,feelslikemin_min,feelslikemin_max,feelslikemin_mean,feelslike_min,feelslike_max,feelslike_mean,dew_min,dew_max,dew_mean,precip_min,precip_max,precip_mean,precipprob_min,precipprob_max,precipprob_mean,precipcover_min,precipcover_max,precipcover_mean,snow_min,snow_max,snow_mean,snowdepth_min,snowdepth_max,snowdepth_mean,windgust_min,windgust_max,windgust_mean,windspeed_min,windspeed_max,windspeed_mean,winddir_min,winddir_max,winddir_mean,sealevelpressure_min,sealevelpressure_max,sealevelpressure_mean,humidity_min,humidity_max,humidity_mean,cloudcover_min,cloudcover_max,cloudcover_mean,visibility_min,visibility_max,visibility_mean,sunrise_min,sunrise_max,sunrise_mean,sunset_min,sunset_max,sunset_mean,moonphase_min,moonphase_max,moonphase_mean,conditions_<lambda>,sunlight_duration_min,sunlight_duration_max,sunlight_duration_mean,uvindex_min,uvindex_max,uvindex_mean,solarradiation_min,solarradiation_max,solarradiation_mean,solarenergy_min,solarenergy_max,solarenergy_mean,severerisk_min,severerisk_max,severerisk_mean,Active Energy (kWh)_sum,month
14.5,18.0,17.275000000000002,11.8,15.0,14.220833333333331,13.2,16.6,15.741666666666667,14.5,18.0,17.275000000000002,11.8,15.0,14.220833333333331,13.2,16.6,15.741666666666667,11.9,15.2,14.179166666666667,0.2,0.3,0.2125,100.0,100.0,100.0,4.17,12.5,5.73125,0.0,0.0,0.0,0.0,0.0,0.0,16.9,44.3,30.05,6.5,17.2,13.520833333333334,167.3,222.4,192.45,1027.2,1028.1,1027.5125,89.3,93.7,90.55833333333334,84.3,92.6,89.16666666666667,8.6,20.9,10.970833333333331,7.833333333333333,7.916666666666667,7.866666666666667,17.133333333333333,17.216666666666665,17.183333333333334,0.97,0.97,0.97,4,556.85,559.3166666666667,558.2298611111111,1.0,2.0,1.5,13.8,34.8,28.79583333333333,1.0,3.0,2.3833333333333333,10.0,10.0,10.0,5616602.485531987,12.709677419354838
13.7,19.0,17.9375,11.3,14.4,13.395833333333334,12.3,16.3,15.5,13.7,19.0,17.9375,11.3,14.4,13.395833333333334,12.3,16.3,15.5,10.1,13.2,12.466666666666669,0.0,0.1,0.0125,0.0,100.0,12.5,0.0,4.17,0.52125,0.0,0.0,0.0,0.0,0.0,0.0,23.0,70.6,37.7375,8.3,24.6,19.716666666666665,168.1,203.2,175.5625,1024.3,1025.8,1024.7791666666667,81.0,89.3,82.48333333333333,71.7,84.8,78.5,9.9,24.1,12.920833333333334,7.85,7.916666666666667,7.883333333333333,17.15,17.216666666666665,17.183333333333334,0.0,0.0,0.0,2,556.9333333333333,559.4,558.3006944444445,2.0,4.0,2.833333333333333,40.8,80.5,56.7875,3.5,6.9,4.816666666666666,10.0,10.0,10.0,5225200.957213435,12.741935483870968
13.7,18.7,17.525,10.7,14.9,13.666666666666666,12.1,16.3,15.495833333333335,13.7,18.7,17.525,10.7,14.9,13.666666666666666,12.1,16.3,15.495833333333335,9.3,12.7,11.9125,0.0,1.2,0.0583333333333333,0.0,100.0,12.5,0.0,33.33,1.73625,0.0,0.0,0.0,0.0,0.0,0.0,45.4,123.5,62.425,17.3,27.4,25.35833333333333,161.5,173.3,164.19583333333335,1018.0,1020.2,1018.6333333333332,76.1,86.6,79.37083333333334,66.9,83.1,70.52916666666667,10.0,20.4,11.8375,7.85,7.933333333333334,7.883333333333333,17.15,17.233333333333334,17.2,0.04,0.04,0.04,2,557.0666666666667,559.5333333333333,558.4458333333333,0.0,4.0,2.208333333333333,12.7,101.6,41.266666666666666,1.0,8.8,3.5625,10.0,10.0,10.0,4894259.737885668,12.774193548387096
12.4,16.2,15.479166666666666,9.9,13.0,12.316666666666668,11.6,14.3,13.791666666666666,12.4,16.2,15.479166666666666,9.9,13.0,12.316666666666668,11.6,14.3,13.791666666666666,9.6,12.8,12.0,6.6,18.9,9.341666666666669,100.0,100.0,100.0,20.83,83.33,34.19833333333333,0.0,0.0,0.0,0.0,0.0,0.0,45.4,125.6,66.47500000000001,18.4,28.4,22.516666666666666,158.7,195.4,165.67083333333332,1015.4,1017.0,1015.8333333333334,85.0,91.8,89.09583333333335,64.0,98.7,73.72916666666667,7.8,15.6,10.416666666666666,7.866666666666667,7.933333333333334,7.9,17.166666666666668,17.25,17.2,0.07,0.07,0.07,4,557.2833333333333,559.7333333333333,558.6513888888888,0.0,1.0,0.875,4.3,18.9,12.575,0.2,1.6,1.1125,10.0,10.0,10.0,4551632.720216854,12.806451612903226
14.0,17.2,16.533333333333335,9.5,12.0,10.929166666666667,11.2,14.2,13.5,14.0,17.2,16.533333333333335,9.5,12.0,10.929166666666667,11.1,14.2,13.495833333333332,9.6,13.0,12.175,0.8,6.5,5.120833333333334,100.0,100.0,100.0,12.5,29.17,17.36375,0.0,0.0,0.0,0.0,0.0,0.0,13.3,60.1,26.58333333333333,5.4,11.2,9.920833333333333,90.8,162.7,118.57083333333333,1024.6,1025.5,1024.7666666666669,86.1,94.0,91.78333333333336,71.1,90.5,76.33333333333333,9.0,23.9,12.579166666666666,7.866666666666667,7.933333333333334,7.9,17.183333333333334,17.25,17.216666666666665,0.11,0.11,0.11,4,557.5666666666667,560.0,558.9222222222222,2.0,4.0,2.625,36.8,81.5,49.1625,3.0,7.0,4.220833333333333,10.0,10.0,10.0,5108495.094121215,12.838709677419354
15.4,19.0,17.975,8.5,10.0,9.85,11.2,13.7,13.241666666666667,15.4,19.0,17.975,8.5,10.0,9.708333333333334,11.2,13.7,13.233333333333333,10.2,12.7,12.104166666666666,0.0,0.1,0.0125,0.0,100.0,12.5,0.0,4.17,0.52125,0.0,0.0,0.0,0.0,0.0,0.0,15.1,42.1,24.98333333333333,6.5,14.4,11.583333333333334,154.0,186.1,176.5875,1029.3,1030.3,1029.5208333333333,91.1,94.7,93.09166666666664,41.8,65.4,53.475,6.1,24.1,10.925,7.866666666666667,7.95,7.9,17.183333333333334,17.266666666666666,17.233333333333334,0.14,0.14,0.14,2,557.9,560.3333333333334,559.2631944444445,3.0,4.0,3.875,74.1,96.4,87.58749999999999,6.3,8.3,7.508333333333333,10.0,10.0,10.0,5204067.487097221,12.870967741935484
13.4,17.0,16.25,6.3,8.1,7.308333333333334,9.6,12.6,11.920833333333334,13.4,17.0,16.25,5.8,7.4,6.933333333333334,9.6,12.5,11.825,8.3,11.7,10.6375,0.2,3.0,2.4125,100.0,100.0,100.0,4.17,29.17,8.162083333333333,0.0,0.0,0.0,0.0,0.0,0.0,25.6,54.7,35.125,10.1,16.9,13.1,171.0,226.1,184.57083333333333,1024.7,1026.5,1025.2458333333332,85.9,94.9,92.15833333333336,62.0,89.0,64.15833333333333,6.0,24.1,10.470833333333331,7.883333333333333,7.95,7.916666666666667,17.2,17.283333333333335,17.233333333333334,0.17,0.17,0.17,4,558.3166666666667,560.75,559.6701388888889,1.0,4.0,2.375,30.6,77.6,52.41666666666666,2.6,6.7,4.520833333333333,10.0,10.0,10.0,5303605.962897755,12.903225806451612
12.6,17.0,16.075,10.8,13.9,13.154166666666669,11.8,15.5,14.658333333333331,12.6,17.0,16.075,10.8,13.9,13.154166666666669,11.8,15.5,14.658333333333331,10.2,14.5,13.520833333333334,5.7,11.5,6.629166666666666,100.0,100.0,100.0,29.17,75.0,39.58541666666667,0.0,0.0,0.0,0.0,0.0,0.0,38.2,90.4,50.85416666666666,12.2,24.7,22.08333333333333,209.4,235.0,218.5,1021.3,1022.4,1021.8083333333334,87.8,94.8,92.92083333333332,87.1,99.4,90.59166666666664,4.7,12.2,8.604166666666666,7.883333333333333,7.95,7.916666666666667,17.216666666666665,17.283333333333335,17.25,0.21,0.21,0.21,4,558.7833333333333,561.2166666666667,560.1423611111111,0.0,2.0,1.375,2.4,46.7,31.33333333333333,0.0,3.9,2.533333333333333,10.0,10.0,10.0,5331286.044552374,12.935483870967742
13.6,19.0,17.658333333333335,10.9,14.0,13.45,12.3,16.8,15.875,13.6,19.0,17.658333333333335,10.9,14.0,13.45,12.3,16.8,15.875,10.3,13.6,12.683333333333335,0.3,2.7,0.75,100.0,100.0,100.0,4.17,20.83,7.294583333333333,0.0,0.0,0.0,0.0,0.0,0.0,35.3,108.4,58.520833333333336,15.1,30.6,24.775,182.1,215.0,196.14583333333331,1021.4,1023.1,1021.9916666666668,80.4,89.8,81.66250000000001,75.6,94.9,79.08333333333333,9.7,22.1,12.420833333333334,7.883333333333333,7.95,7.916666666666667,17.216666666666665,17.3,17.266666666666666,0.25,0.25,0.25,4,559.3166666666667,561.75,560.6743055555555,1.0,2.0,1.9166666666666667,27.1,47.4,39.68333333333333,2.3,4.1,3.4666666666666663,10.0,10.0,10.0,5186100.915173866,12.967741935483872
13.0,17.6,16.466666666666665,8.2,13.9,12.608333333333334,10.9,15.8,14.8,13.0,17.6,16.466666666666665,7.2,13.9,12.566666666666668,10.7,15.8,14.791666666666666,6.5,11.4,10.183333333333334,0.1,2.6,0.4791666666666667,100.0,100.0,100.0,4.17,25.0,6.42625,0.0,0.0,0.0,0.0,0.0,0.0,37.8,113.4,61.40416666666667,8.6,37.3,29.854166666666668,132.6,164.9,155.95833333333334,1019.5,1023.1,1020.4458333333332,64.5,83.4,74.2375,43.4,79.1,49.16666666666666,9.9,18.8,11.75,7.883333333333333,7.966666666666667,7.916666666666667,17.233333333333334,17.316666666666666,17.283333333333335,0.28,0.28,0.28,4,559.9333333333333,562.35,561.2743055555555,2.0,4.0,3.208333333333333,38.2,66.5,48.3625,3.4,5.8,4.091666666666667,10.0,10.0,10.0,4919619.012647622,13.0
13.4,17.2,16.291666666666668,9.1,10.0,9.854166666666666,12.2,14.9,14.404166666666669,13.4,17.2,16.291666666666668,7.8,10.0,9.5625,12.1,14.9,14.383333333333333,9.8,12.6,11.904166666666669,20.1,36.4,32.825,100.0,100.0,100.0,20.83,54.17,27.601666666666663,0.0,0.0,0.0,0.0,0.0,0.0,55.1,125.3,71.86666666666666,23.4,40.0,30.066666666666663,177.1,184.0,181.34166666666667,1017.0,1018.7,1017.525,80.4,86.4,85.39166666666667,65.3,97.9,73.93333333333334,6.8,16.3,7.995833333333334,7.883333333333333,7.966666666666667,7.916666666666667,17.25,17.333333333333332,17.283333333333335,0.31,0.31,0.31,4,560.6,563.0,561.9395833333333,0.0,2.0,1.25,5.3,37.9,22.8,0.4,3.1,1.945833333333333,10.0,10.0,10.0,4611064.801615918,1.032258064516129
9.8,15.0,13.816666666666668,3.3,7.0,6.454166666666667,7.0,10.2,9.554166666666664,9.1,15.0,13.758333333333333,3.3,6.2,5.854166666666667,6.8,9.9,9.241666666666667,5.1,8.0,7.395833333333333,0.0,0.2,0.1625,0.0,100.0,87.5,0.0,4.17,3.64875,0.0,0.0,0.0,0.0,0.0,0.0,12.2,32.0,21.08333333333333,5.4,13.0,10.6375,131.3,336.6,179.66666666666666,1026.1,1027.0,1026.35,87.1,90.0,87.58749999999999,36.4,62.1,42.329166666666666,7.9,24.1,12.004166666666668,7.9,7.966666666666667,7.933333333333334,17.266666666666666,17.333333333333332,17.3,0.35,0.35,0.3499999999999999,4,561.3333333333334,563.7166666666667,562.6659722222222,4.0,4.0,4.0,79.3,108.9,96.525,6.8,9.4,8.358333333333333,10.0,10.0,10.0,4495964.805644654,1.064516129032258
